id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,percent_internet_access,student_teacher_ratio
470399001862,0.16262482168331,0.617876424715057,0.661103979460847,48665.0,20.8,0.508078994614004,2016-2017,TN,37660,Regular School,High,No,0.7240000000000001,62.78481012658228
470399001863,0.0669039145907473,0.666666666666667,0.652332361516035,45278.0,21.4,0.285097192224622,2016-2017,TN,37664,Regular School,High,No,0.7240000000000001,95.85152838427948
470402001659,0.102599557522124,0.466901790558871,0.432655305112699,42849.0,19.0,0.509486999297259,2016-2017,TN,37066,Regular School,High,No,0.7240000000000001,81.91489361702128
470402001662,0.0326659641728135,0.742556917688266,0.898625429553265,65943.0,21.3,0.207219251336898,2016-2017,TN,37075,Regular School,High,No,0.7240000000000001,88.4659090909091
470402001683,0.15818858560794,0.41816009557945,0.580786026200873,45100.0,20.4,0.407894736842105,2016-2017,TN,37186,Regular School,High,No,0.7240000000000001,59.65909090909091
470402001684,0.0656887755102041,0.575370464997445,0.805687203791469,79102.0,19.5,0.282021151586369,2016-2017,TN,37188,Regular School,High,No,0.7240000000000001,85.76923076923077
470402001891,0.0147814910025707,0.779276517473942,0.736910994764398,90481.0,20.4,0.171792948237059,2016-2017,TN,37075,Regular School,High,No,0.7240000000000001,66.97674418604652
470402001943,0.107201759208356,0.792263610315186,0.978978978978979,103469.0,20.8,0.192202462380301,2016-2017,TN,37066,Regular School,High,No,0.7240000000000001,97.58241758241758
470408000505,0.0780780780780781,0.526769779892921,0.701413427561837,57167.0,20.4,0.325284090909091,2016-2017,TN,38011,Regular School,High,No,0.7240000000000001,81.92771084337349
470408001692,0.291666666666667,0.290853425181783,0.190899001109878,23493.0,18.8,0.642375168690958,2016-2017,TN,38019,Regular School,High,No,0.7240000000000001,88.27956989247312
470408001700,0.0973330737784699,0.691554241360192,0.799202609641174,82772.0,19.6,0.346330275229358,2016-2017,TN,38058,Regular School,High,No,0.7240000000000001,88.36879432624113
470410001703,0.124081279723303,0.481327800829876,0.660862982588948,30161.0,18.6,0.469879518072289,2016-2017,TN,38382,Regular School,High,No,0.7240000000000001,72.96296296296296
470417001709,0.125519534497091,0.419426048565121,0.582554517133956,28971.0,20.8,0.44080604534005,2016-2017,TN,37074,Regular School,High,No,0.7240000000000001,81.25
470420001715,0.0952203136669156,0.577924217462932,0.625935162094763,37073.0,22.4,0.343339587242026,2016-2017,TN,37388,Regular School,High,No,0.7240000000000001,87.43676222596964
470423001723,0.148408433236875,0.337092731829574,0.867161716171617,29716.0,18.1,0.473618090452261,2016-2017,TN,37650,Regular School,High,No,0.7240000000000001,75.18867924528301
470426001729,0.127746550843127,0.546678245766392,0.462686567164179,51660.0,21.1,0.434782608695652,2016-2017,TN,38261,Regular School,High,No,0.7240000000000001,74.20886075949366
470429000870,0.143795620437956,0.241540864133264,0.570327552986512,24656.0,17.4,0.510083036773428,2016-2017,TN,37807,Regular School,High,No,0.7240000000000001,84.2685370741483
470435001749,0.0680412371134021,0.520661157024793,0.60184473481937,40179.0,18.5,0.472846955567745,2016-2017,TN,37110,Regular School,High,No,0.7240000000000001,82.43801652892562
